,楼盘名称,项目别名,jd,wd
1980,华唐路,,106.534357,29.566227
1981,华唐路207号,福康村,106.532898,29.565430
1982,华陶花园小区,,106.506465,29.447593
1983,华天俊秀,华天俊秀,106.466865,29.554470
1984,华庭嘉园,,106.571154,29.560973
1985,华西商住小区,,,
1986,华西综合楼,,106.559138,29.459964
1987,华夏商业广场,,106.927254,29.721640
1988,华新村,华新村,106.531310,29.568993
1989,华新村266号,华新骄阳,106.532154,29.568209
1990,华新村269号,隆达家苑;隆达嘉苑,106.532714,29.566349
1991,华新村360号,东方家园;东方家园A区；东方家园智苑;东方家园C区,106.531063,29.563986
1992,华新都市花园,华新都市花园;华新都市花园(一至三期);华新都市;郦锦苑,106.558266,29.580801
1993,华新街96号,光华观府国际,106.534188,29.567397
1994,华新小区,雨轩华新小区,106.536090,29.566023
1995,华新逸景,华新逸景,106.521982,29.579244
1996,华轩支路108号,归谷城市;城市美墅,106.491448,29.539202
1997,华轩支路35号,磨盘山,106.490445,29.536638
1998,华岩南村16号,建立·天顺家园;天顺家园;建立天顺家园,106.437919,29.479713
1999,华岩寺路5号,华福山水,106.442837,29.495527
2000,华岩一村88号,创豪华岩世家;华岩世家,106.441661,29.495083
2001,华阳福居,,105.728151,29.706682
2002,华业街28号,安居恒富苑,,
2003,华一村,华一村小区,106.565135,29.557642
2004,华一路11号,鑫渝花园；鑫渝花园利嘉楼；鑫宇花园,106.568436,29.559884
2005,华一路15号,聚丰锦绣盛世,106.568361,29.559414
2006,华一路1号,CASA卡萨国际公寓;卡萨国际公寓;卡萨国际,106.569287,29.560078
2007,华一路24号,华一路24号;爱华华一综合楼,106.566361,29.558714
2008,华一路28号,华一路28号,106.565193,29.557985
2009,华一路69号,洲际半岛新城,106.565120,29.559507
2010,华一路8号,华一路小区；华一路8号,106.567402,29.559254
2011,华一坡13号,华一坡小区,106.567454,29.558794
2012,华一坡19号,华一坡小区,106.565948,29.557240
2013,华一坡1号,华一坡小区,106.566642,29.558021
2014,华一坡20号,华一坡小区,106.566043,29.557181
2015,华一坡212号,华一坡小区,106.565387,29.557340
2016,华一坡213号,华一坡小区,106.567454,29.558794
2017,华一坡214号,华一坡小区,106.565079,29.556961
2018,华一坡215号,华一坡小区,106.565224,29.556817
2019,华一坡216号,华一坡小区,106.565568,29.556817
2020,华一坡21号,华一坡小区,106.566452,29.558116
2021,华一坡22号,华一坡小区,106.566331,29.557429
2022,华一坡27号,华一坡小区,106.566629,29.557406
2023,华一坡28号,华一坡小区,106.566495,29.557353
2024,华一坡29号,华一坡小区,106.566901,29.557770
2025,华一坡2号,华一坡小区,106.565579,29.557256
2026,华一坡30号,华一坡小区,106.566368,29.558013
2027,华一坡31号,华一坡小区,106.567432,29.558263
2028,华一坡32号,华一坡小区,106.567316,29.558218
2029,华一坡3号,华一坡小区,106.565153,29.557378
2030,华一坡4号,华一坡小区,106.565389,29.557636
2031,华一坡5号,华一坡小区,106.565862,29.557619
2032,华一坡7号,华一坡小区,106.567454,29.558794
2033,华一巷7号,华一巷小区,106.568474,29.558956
2034,华一小区,华一小区,106.567650,29.559391
2035,华怡路18号,黄金堡公寓;黄金堡公寓住宅小区,106.519691,29.580927
2036,华怡路21号,黄金堡坡月山庄,106.519684,29.579742
2037,华怡路23号,黄金堡景馨苑,106.518458,29.580193
2038,华亿大厦,华亿大厦,106.518060,29.522900
2039,华银楼,华银楼,106.557141,29.520969
2040,华银苑,华银苑,106.557075,29.519886
2041,华宇北城中央,华宇北城中央;华宇北城中央一期;华宇北城中央东区;华宇北城中央西区;,106.547468,29.603988
2042,华宇大厦,华宇大厦,106.491164,29.523757
2043,华宇时代星空,时代星空,106.461842,29.556549
2044,华宇天宫花城,华宇天宫花城,106.543978,29.614017
2045,华宇五环大厦,华宇五环大厦,106.506951,29.521529
2046,华玉路355号,圣马小区;玉清寺圣马小区,106.433923,29.474748
2047,华玉路397号,嘉德园,106.434898,29.479858
2048,华玉路444号,田野玉竹花园;玉竹花园,106.438208,29.482927
2049,华玉路小区,,106.439018,29.475913
2050,华园路18号,渝高幸福九里;渝高·幸福九里,106.467524,29.496110
2051,华园路3号,协能枫馨丽园,106.455766,29.496297
2052,华园路5号,西城尚景,106.559008,29.602371
2053,华园路一巷1号,后勤基地;五童路后勤基地,106.559901,29.603119
2054,化肥安全文明小区,化肥安全文明小区,,
2055,化工村,化工村,106.473801,29.578062
2056,化工路601号,康怡棠新天地,105.927130,29.342864
2057,化工研究院,,106.476219,29.578490
2058,化家湾,化家湾,106.609665,29.676329
2059,化龙东街56号,化龙东街56号,106.521608,29.379544
2060,化龙路140号,化龙路小区,106.519265,29.378257
2061,化龙路164号,化龙路小区,106.518211,29.378390
2062,化龙路166号,化龙路小区,106.517720,29.378637
2063,化龙路17号,化龙路小区,106.520306,29.378238
2064,化龙路267号,化龙路小区,106.519608,29.377972
2065,化龙路269号,化龙路小区,106.519851,29.377676
2066,化龙路271号,化龙路小区,106.519817,29.378001
2067,化龙路273号,化龙路小区,106.519778,29.377946
2068,化龙路31号,化龙路小区,106.522091,29.378709
2069,化龙路327号,化龙路小区,106.519332,29.377930
2070,化龙路329号,化龙路小区,106.519379,29.377912
2071,化龙路359号,开发区;鱼洞化龙路;化龙路小区,106.518221,29.377593
2072,化龙路75号,化龙路小区,106.521150,29.378204
2073,化龙路91号,化龙路小区,106.521199,29.378287
2074,化龙南街113号,化龙南街小区,106.519156,29.377242
2075,化龙南街17号,化龙南街小区,106.522258,29.378528
2076,化龙南街19号,化龙南街小区,106.521717,29.378390
2077,化龙南街45号,化龙南街小区,106.521811,29.377787
2078,化龙南街47号,化龙南街小区,106.521675,29.377957
2079,化龙南街69号,化龙南街小区,106.520138,29.377278
2080,化龙中街116号,,106.521771,29.379501
2081,化龙中街120号,,106.520299,29.379528
2082,化龙中街56号,,106.520751,29.379121
2083,化龙中街58号,,106.520866,29.378890
2084,化龙中街60号,,106.520942,29.378616
2085,化龙中街62号,,106.521312,29.378800
2086,化龙中街64号,,106.521268,29.378294
2087,化龙中街66号,,106.521584,29.378823
2088,化龙中街68号,,106.521546,29.378695
2089,化龙中街70号,,106.521317,29.378729
2090,化龙中街72号,,106.521211,29.378802
2091,化龙中街74号,,106.520969,29.379339
2092,化龙中街76号,,106.521122,29.379338
2093,化龙中街78号,,106.521219,29.379251
2094,化龙中街80号,,106.521100,29.379298
2095,化龙中街82号,,106.519616,29.378981
2096,化龙中街84号,,106.520805,29.379211
2097,淮远丽景,,106.059452,29.819659
2098,环保局集资房,,106.540560,29.402298
2099,环湖路18号,海峡左岸,106.553675,29.517921
2100,环球广场,,106.546450,29.558860
2101,环卫大楼,环卫大楼,106.517500,29.617889
2102,环宇·幸福园,幸福园,106.273883,29.275480
2103,桓大金和茗居,,105.918901,29.345040
2104,桓大郦晶城,桓大郦晶城,105.922314,29.348312
2105,寰泰世纪新城,世纪新城,108.388388,30.798343
2106,皇冠国际,,106.585461,29.542776
2107,黄葛新村15号,黄葛新村,106.531321,29.586902
2108,黄葛新村18号,黄葛新村,106.531647,29.585403
2109,黄葛新村19号,黄葛新村,106.531928,29.585377
2110,黄葛新村20号,福源雅居,106.530114,29.585986
2111,黄葛新村26号,黄葛新村,106.531578,29.585777
2112,黄葛新村30号,黄葛新村30号,106.530490,29.585220
2113,黄葛新村31号,黄葛新村31号,106.530762,29.585283
2114,黄葛新村33号,黄葛新村33号,106.530510,29.585546
2115,黄金涪畔,,106.256966,29.988659
2116,黄金湖畔,,106.256966,29.988659
2117,黄荆街小区,,106.253479,29.282982
2118,黄桷堡二巷3号,黄桷堡蓝天锦园,107.065470,29.823495
2119,黄桷渡小区,,106.564968,29.539399
2120,黄桷花园,黄桷花园,106.541334,29.490778
2121,黄桷坪正街3号,黄桷坪正街3号,106.542613,29.490027
2122,黄桷坪正街8号,黄桷坪正街8号,106.543406,29.488647
2123,黄桷坪正街9号,黄桷坪正街9号,106.543365,29.488394
2124,黄桷坪正街小区,,106.541562,29.485929
2125,黄桷枰正街232号,黄桷印象,106.543641,29.487741
2126,黄桷树81号,黄桷树81号,106.728930,29.524676
2127,黄桷树82号,黄桷树82号,106.728930,29.524676
2128,黄桷塆社区,黄桷塆社区,106.468446,29.547875
2129,黄桷湾6号,黄桷湾6号,106.470565,29.550243
2130,黄桷湾社区,,106.469519,29.547182
2131,黄桷雅居,,107.068384,29.838758
2132,黄桷垭小区,黄桷垭,106.603963,29.535776
2133,黄龙路10号,中瑞方园天人居;中瑞方园天龙居;中瑞方圆;天人居,106.538599,29.589231
2134,黄龙路110号,黄金堡宫,106.538601,29.595409
2135,黄龙路155号,金玉满堂城市花园；城市花园；金玉满堂,106.535977,29.594072
2136,黄龙路208号,新城阳光,106.536850,29.598792
2137,黄龙路28号,朗俊中心,106.539117,29.590301
2138,黄龙路33号,紫金苑,106.538220,29.590030
2139,黄龙路44号,松龙景苑,106.538553,29.593120
2140,黄龙路50号,长安皇都,106.538502,29.593594
2141,黄龙路588号,黄金堡生活家;生活家,106.537118,29.597681
2142,黄龙路89号,黄龙花园,106.539265,29.592606
2143,黄龙路99号,荣锦华庭,106.538097,29.590343
2144,黄泥磅派出所集资房,,106.532220,29.596525
2145,黄山大道小区,,106.521617,29.618234
2146,黄山大道中段1号,金科中华坊别墅,106.505228,29.616506
2147,黄树村81号,黄树村81号,106.421574,29.812697
2148,黄树村82号,黄树村82号,106.419875,29.810976
2149,黄溪街102号,大江四组团,106.506647,29.387392
2150,黄溪街107号,锦上花;锦上花格外,106.506137,29.387745
2151,黄溪街63号,黄溪街63号,106.508120,29.387420
2152,黄溪街64号,黄溪街64号,106.508903,29.386429
2153,黄溪街65号,黄溪街65号,106.509018,29.386366
2154,黄溪街66号,黄溪街66号,106.509265,29.386229
2155,黄溪街67号,黄溪街67号,106.509436,29.386165
2156,黄溪街68号,黄溪街68号,106.509658,29.386065
2157,黄溪口114号,黄溪口,106.515907,29.388277
2158,黄溪口116号,黄溪口,106.515750,29.388171
2159,黄溪口118号,黄溪口,106.515580,29.388356
2160,黄溪口119号,黄溪口,106.515245,29.387400
2161,黄溪口120号,黄溪口,106.515431,29.386821
2162,黄溪口133号,水气公司小区;水气公司,106.514938,29.389530
2163,黄溪口134号,黄溪口,106.514566,29.389154
2164,黄溪口135号,黄溪口,106.515269,29.389236
2165,黄溪口136号,黄溪口,106.515372,29.389142
2166,黄溪口141号,黄溪口,106.515391,29.387728
2167,黄溪口142号,黄溪口,106.515578,29.387957
2168,黄溪口143号,黄溪口,106.515643,29.387667
2169,黄溪口144号,黄溪口,106.515211,29.388078
2170,黄溪口145号,黄溪口,106.515696,29.387999
2171,黄溪口44号,黄溪口,106.514349,29.387250
2172,黄溪口46号,黄溪口,106.515200,29.387380
2173,黄溪口47号,黄溪口,106.514859,29.387306
2174,黄溪口48号,黄溪口,106.515257,29.387426
2175,黄溪口49号,黄溪口,106.515504,29.387391
2176,黄溪口50号,黄溪口,106.515344,29.387414
2177,黄溪口55号,黄溪口,106.514762,29.387779
2178,黄溪口56号,黄溪口,106.515083,29.387419
2179,黄溪口57号,黄溪口,106.515052,29.387613
2180,黄溪口58号,黄溪口,106.515076,29.387804
2181,黄溪口59号,黄溪口,106.514633,29.388253
2182,黄溪口60号,黄溪口,106.514250,29.387250
2183,黄溪口61号,黄溪口,106.514972,29.388226
2184,黄溪口62号,黄溪口,106.515130,29.388038
2185,黄溪口66号,黄溪口,106.515776,29.389186
2186,黄溪口67号,黄溪口,106.515841,29.389145
2187,黄溪口68号,黄溪口,106.515895,29.389108
2188,黄溪口70号,黄溪口,106.515939,29.389080
2189,黄溪口71号,黄溪口,106.516005,29.389029
2190,黄杨路100号,创泰安居大厦；创泰大厦,106.522114,29.529310
2191,黄杨路102号,盛美居;盛美居一期,106.520840,29.528784
2192,黄杨路14号,和园小区,106.523359,29.527876
2193,黄杨路1号,金科visar国际;金科皇家码头,106.523898,29.527893
2194,黄杨路20号,华宇春江花月,106.521990,29.524797
2195,黄杨路24号,大鼎世纪滨江;大鼎·世纪滨江,106.520040,29.525037
2196,黄杨路83号,保利港湾国际,106.522129,29.526757
2197,黄杨路98号,清水源;蟠龙·清水源,106.521779,29.526891
2198,回龙花园,回龙花园,106.394535,29.796936
2199,回龙路66号,回龙湾小区；回龙湾,106.567170,29.508338
2200,回龙路68号,回龙兰湖天；兰湖天,106.569436,29.505208
2201,回龙路69号,E时代；鑫茂源E时代,106.572082,29.512903
2202,回龙路71号,回龙湾新民苑,106.794050,29.695143
2203,回龙路75号,雅美苑,106.793953,29.695104
2204,回龙路83号,山水长天,106.572950,29.502624
2205,回龙路86号,万友七季城;万友七季城B区,106.570017,29.500583
2206,回龙路88号,万友七季城;七季向上;万友七季城A区,106.570017,29.500583
2207,回龙路90号,万友七季城;万友七季城C区,106.568810,29.500580
2208,回龙路93号,万友康苑,106.571423,29.497648
2209,回兴街道集资楼,回兴街道集资楼,106.586174,29.584878
2210,汇宾一路239号,融汇半岛十四期;融汇半岛江上公馆,,
2211,汇豪世纪,,108.987985,28.449621
2212,汇景铂庭,,,
2213,汇景阁,,108.389676,30.827468
2214,汇景台,汇景台,106.528382,29.591456
2215,汇龙大道333号,馨城国际,105.925625,29.351618
2216,汇龙大道532号,奥韵天居；天居8号；奥韵天居八号,105.921010,29.352880
2217,汇龙路55号,雅居乐国际花园;雅居乐国际花园雅郡,106.560214,29.501409
2218,汇龙路68号,美堤雅城二期;美堤雅城;美堤雅城三期琴湾;美堤雅城一期,106.555934,29.502791
2219,汇山景园,汇山景园,,
2220,汇厦馨庭花园,,,
2221,汇星大厦,汇星大厦,106.534560,29.574726
2222,会龙别院,,107.964241,30.545397
2223,会山康城小区,会山康城小区;会山康城,106.442433,29.598758
2224,惠工路15号,贝迪新城;贝迪新城一期,106.565164,29.524255
2225,惠工路196号,贝迪新城二期,106.563791,29.525810
2226,惠来大厦,惠来大厦,,
2227,惠民苑,惠民苑,106.452766,29.543085
2228,惠友楼,,,
2229,慧工路5号,慧工大厦;惠工大厦,106.565010,29.526707
2230,慧能美湖雅筑,,,
2231,火车北站东路180号,怡馨大厦,106.461409,29.555127
2232,火炬大道13号,金科绿韵康城;绿韵康城,106.478880,29.503027
2233,火炬大道21号,西城锦秀;西城景秀,106.471429,29.503934
2234,火炬大道23号,奥园盘龙壹号;奥园盘龙壹号A区,106.471120,29.504020
2235,火炬大道2号,九龙星光,106.493641,29.500018
2236,火炬大道98号,朵力尚美国际,106.464303,29.502343
2237,火炬大道99号,千叶中央街区,106.465040,29.504404
2238,火药局街小区,火药局街小区,106.568561,29.553171
2239,机电大厦,机电大厦,106.549113,29.556864
2240,鸡冠石正街148号,和平小区,106.611965,29.593291
2241,激光家属区,,,
2242,吉安园(大坪）,吉安园(大坪）,106.516461,29.539411
2243,吉安园（渝北）,,106.524120,29.536019
2244,吉宏花园,,106.064300,29.839307
2245,吉乐大道48号,鼎科阿布阿布;阿布小区,106.529182,29.622291
2246,吉乐大道50号,金源利爱家苑;爱家苑;爱家园,106.529624,29.622411
2247,吉泰花园,吉泰花园,106.512620,29.586710
2248,吉旺东福宏洲,,106.230708,29.603754
2249,吉祥苑,吉祥苑,106.502668,29.585189
2250,吉兴路9号,协信春山台,106.530452,29.634510
2251,技光村,技光村,106.486090,29.473296
2252,加来金壹号,,106.524948,29.587940
2253,加新大厦,,,
2254,加新花园,加新花园二期;加新花园一期;加新花园二区;加新花园一区,106.528145,29.620687
2255,加新路1号,加新时代印象,106.518746,29.603187
2256,加州百花园,加州百花园,108.748880,29.521413
2257,加州花园,加州花园,106.524910,29.589275
